dataset,station,model,horizon,threshold_type,threshold_value,recall,precision,f1,flag_rate,base_rate,station_id,station_name,station_type,province
e1_rr_08019028_10_M,08019028_10_M,hgb_direct,1,abs_50,50.0,0.1612903225806451,0.3333333333333333,0.217391304347826,0.0104384133611691,0.0215727209464161,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,hgb_direct,1,p75,31.721555323590813,0.4574468085106383,0.645,0.5352697095435685,0.139178844815588,0.1962421711899791,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,hgb_direct,1,p90,39.136590118302024,0.3333333333333333,0.5,0.4,0.0501043841336116,0.0751565762004175,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,hgb_direct,2,abs_50,50.0,0.0,0.0,,0.002805049088359,0.0210378681626928,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,hgb_direct,2,p75,31.72314165497896,0.2846975088967972,0.4938271604938271,0.3611738148984199,0.1136044880785413,0.197054698457223,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,hgb_direct,2,p90,39.138548387096776,0.1698113207547169,0.4186046511627907,0.2416107382550335,0.0301542776998597,0.0743338008415147,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,hgb_direct,3,abs_50,50.0,0.0,,,0.0,0.0204513399153737,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,hgb_direct,3,p75,31.725599435825107,0.2258064516129032,0.4144736842105263,0.2923433874709976,0.1071932299012694,0.196755994358251,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,hgb_direct,3,p90,39.14160789844852,0.0943396226415094,0.3846153846153846,0.1515151515151515,0.0183356840620592,0.0747531734837799,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,hgb_direct,4,abs_50,50.0,0.0,,,0.0,0.0212765957446808,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,hgb_direct,4,p75,31.72822695035461,0.1601423487544484,0.3658536585365853,0.2227722772277227,0.0872340425531914,0.1992907801418439,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,hgb_direct,4,p90,39.14529787234043,0.0560747663551401,0.375,0.097560975609756,0.0113475177304964,0.075886524822695,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,hgb_direct,5,abs_50,50.0,0.0,,,0.0,0.021398002853067,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,hgb_direct,5,p75,31.730545649072752,0.1357142857142857,0.3247863247863248,0.1914357682619647,0.0834522111269614,0.1997146932952924,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,hgb_direct,5,p90,39.14793152639088,0.0283018867924528,0.2727272727272727,0.0512820512820512,0.0078459343794579,0.0756062767475035,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,hgb_direct,6,abs_50,50.0,0.0,,,0.0,0.0221428571428571,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,hgb_direct,6,p75,31.730107142857143,0.1459074733096085,0.3504273504273504,0.2060301507537688,0.0835714285714285,0.2007142857142857,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,hgb_direct,6,p90,39.146771428571434,0.0185185185185185,0.3333333333333333,0.0350877192982456,0.0042857142857142,0.0771428571428571,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,hgb_direct,7,abs_50,50.0,0.0,,,0.0,0.0222063037249283,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,hgb_direct,7,p75,31.73090974212035,0.1519434628975265,0.3333333333333333,0.2087378640776699,0.0924068767908309,0.2027220630372493,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,hgb_direct,7,p90,39.14689828080229,0.0,0.0,,0.0064469914040114,0.079512893982808,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,persistence,1,abs_50,50.0,0.3548387096774194,0.3666666666666666,0.360655737704918,0.0208768267223382,0.0215727209464161,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,persistence,1,p75,31.721555323590813,0.5851063829787234,0.5892857142857143,0.5871886120996441,0.1948503827418232,0.1962421711899791,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,persistence,1,p90,39.136590118302024,0.5185185185185185,0.5283018867924528,0.5233644859813084,0.0737647877522616,0.0751565762004175,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,persistence,2,abs_50,50.0,0.1333333333333333,0.1290322580645161,0.1311475409836065,0.0217391304347826,0.0210378681626928,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,persistence,2,p75,31.72314165497896,0.4448398576512455,0.4448398576512455,0.4448398576512455,0.197054698457223,0.197054698457223,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,persistence,2,p90,39.138548387096776,0.3396226415094339,0.3302752293577982,0.3348837209302326,0.076437587657784,0.0743338008415147,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,persistence,3,abs_50,50.0,0.0689655172413793,0.064516129032258,0.0666666666666666,0.0218617771509167,0.0204513399153737,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,persistence,3,p75,31.725599435825107,0.3978494623655914,0.3978494623655914,0.3978494623655913,0.196755994358251,0.196755994358251,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,persistence,3,p90,39.14160789844852,0.2735849056603773,0.2660550458715596,0.2697674418604651,0.0768688293370945,0.0747531734837799,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,persistence,4,abs_50,50.0,0.0666666666666666,0.064516129032258,0.0655737704918032,0.0219858156028368,0.0212765957446808,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,persistence,4,p75,31.72822695035461,0.3380782918149466,0.3467153284671533,0.3423423423423424,0.1943262411347517,0.1992907801418439,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,persistence,4,p90,39.14529787234043,0.1869158878504672,0.1886792452830188,0.1877934272300469,0.075177304964539,0.075886524822695,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,persistence,5,abs_50,50.0,0.0333333333333333,0.03125,0.032258064516129,0.0228245363766048,0.021398002853067,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,persistence,5,p75,31.730545649072752,0.3357142857142857,0.3405797101449275,0.3381294964028777,0.1968616262482168,0.1997146932952924,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,persistence,5,p90,39.14793152639088,0.160377358490566,0.1559633027522936,0.1581395348837209,0.0777460770328102,0.0756062767475035,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,persistence,6,abs_50,50.0,0.064516129032258,0.0625,0.0634920634920634,0.0228571428571428,0.0221428571428571,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,persistence,6,p75,31.730107142857143,0.3416370106761566,0.3428571428571428,0.3422459893048128,0.2,0.2007142857142857,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,persistence,6,p90,39.146771428571434,0.1851851851851851,0.1801801801801801,0.182648401826484,0.0792857142857142,0.0771428571428571,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,persistence,7,abs_50,50.0,0.032258064516129,0.032258064516129,0.032258064516129,0.0222063037249283,0.0222063037249283,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,persistence,7,p75,31.73090974212035,0.3250883392226148,0.3309352517985611,0.3279857397504456,0.1991404011461318,0.2027220630372493,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,persistence,7,p90,39.14689828080229,0.2252252252252252,0.2272727272727272,0.2262443438914027,0.0787965616045845,0.079512893982808,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,ridge_direct,1,abs_50,50.0,0.1612903225806451,0.5555555555555556,0.25,0.0062630480167014,0.0215727209464161,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,ridge_direct,1,p75,31.721555323590813,0.5070921985815603,0.6745283018867925,0.5789473684210527,0.1475295755045233,0.1962421711899791,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,ridge_direct,1,p90,39.136590118302024,0.287037037037037,0.5166666666666667,0.369047619047619,0.0417536534446764,0.0751565762004175,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,ridge_direct,2,abs_50,50.0,0.0,0.0,,0.002805049088359,0.0210378681626928,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,ridge_direct,2,p75,31.72314165497896,0.2740213523131672,0.5347222222222222,0.3623529411764705,0.1009817671809256,0.197054698457223,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,ridge_direct,2,p90,39.138548387096776,0.0660377358490566,0.4117647058823529,0.1138211382113821,0.0119214586255259,0.0743338008415147,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,ridge_direct,3,abs_50,50.0,0.0,,,0.0,0.0204513399153737,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,ridge_direct,3,p75,31.725599435825107,0.1827956989247312,0.51,0.2691292875989445,0.0705218617771509,0.196755994358251,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,ridge_direct,3,p90,39.14160789844852,0.0,0.0,,0.004231311706629,0.0747531734837799,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,ridge_direct,4,abs_50,50.0,0.0,,,0.0,0.0212765957446808,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,ridge_direct,4,p75,31.72822695035461,0.1316725978647686,0.4743589743589743,0.2061281337047353,0.0553191489361702,0.1992907801418439,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,ridge_direct,4,p90,39.14529787234043,0.0093457943925233,1.0,0.0185185185185185,0.000709219858156,0.075886524822695,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,ridge_direct,5,abs_50,50.0,0.0,,,0.0,0.021398002853067,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,ridge_direct,5,p75,31.730545649072752,0.1178571428571428,0.4520547945205479,0.1869688385269121,0.0520684736091298,0.1997146932952924,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,ridge_direct,5,p90,39.14793152639088,0.0,,,0.0,0.0756062767475035,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,ridge_direct,6,abs_50,50.0,0.0,,,0.0,0.0221428571428571,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,ridge_direct,6,p75,31.730107142857143,0.1032028469750889,0.4202898550724637,0.1657142857142857,0.0492857142857142,0.2007142857142857,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,ridge_direct,6,p90,39.146771428571434,0.0,,,0.0,0.0771428571428571,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,ridge_direct,7,abs_50,50.0,0.0,,,0.0,0.0222063037249283,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,ridge_direct,7,p75,31.73090974212035,0.0989399293286219,0.4590163934426229,0.1627906976744186,0.0436962750716332,0.2027220630372493,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,ridge_direct,7,p90,39.14689828080229,0.0,,,0.0,0.079512893982808,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,sarima,1,abs_50,50.0,0.3333333333333333,1.0,0.5,0.0059880239520958,0.0179640718562874,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,sarima,1,p75,32.269578313253014,0.4482758620689655,0.5909090909090909,0.5098039215686274,0.1325301204819277,0.1746987951807229,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,sarima,1,p90,39.810481927710846,0.1818181818181818,0.3333333333333333,0.2352941176470588,0.036144578313253,0.0662650602409638,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,sarima,2,abs_50,50.0,0.0,0.0,,0.0059523809523809,0.0178571428571428,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,sarima,2,p75,32.23517964071856,0.21875,0.4666666666666667,0.2978723404255319,0.0898203592814371,0.1916167664670658,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,sarima,2,p90,39.77946107784431,0.0909090909090909,0.2,0.125,0.029940119760479,0.0658682634730539,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,sarima,3,abs_50,50.0,0.0,,,0.0,0.0238095238095238,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,sarima,3,p75,32.23697604790419,0.0384615384615384,0.1428571428571428,0.0606060606060606,0.0419161676646706,0.155688622754491,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,sarima,3,p90,39.78209580838324,0.0,0.0,,0.0119760479041916,0.0419161676646706,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,sarima,4,abs_50,50.0,0.0,,,0.0,0.0246913580246913,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,sarima,4,p75,32.30636645962733,0.0666666666666666,0.6666666666666666,0.1212121212121212,0.0186335403726708,0.186335403726708,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,sarima,4,p90,39.88341614906832,0.0,0.0,,0.0062111801242236,0.0683229813664596,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,sarima,5,abs_50,50.0,0.0,,,0.0,0.024390243902439,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,sarima,5,p75,32.29601226993865,0.0,0.0,,0.0184049079754601,0.1901840490797546,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,sarima,5,p90,39.85533742331288,0.0,0.0,,0.0061349693251533,0.0797546012269938,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,sarima,6,abs_50,50.0,0.0,,,0.0,0.0180722891566265,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,sarima,6,p75,32.26060606060606,0.0,0.0,,0.006060606060606,0.2484848484848484,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,sarima,6,p90,39.79860606060606,0.0,,,0.0,0.0727272727272727,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,sarima,7,abs_50,50.0,0.0,,,0.0,0.036144578313253,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,sarima,7,p75,32.25878787878788,0.09375,0.4285714285714285,0.1538461538461538,0.0424242424242424,0.1939393939393939,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,sarima,7,p90,39.79787878787879,0.0,,,0.0,0.103030303030303,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,seasonal_naive,1,abs_50,50.0,0.032258064516129,0.0344827586206896,0.0333333333333333,0.0201809324982602,0.0215727209464161,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,seasonal_naive,1,p75,31.721555323590813,0.3120567375886525,0.3154121863799283,0.3137254901960784,0.1941544885177453,0.1962421711899791,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,seasonal_naive,1,p90,39.136590118302024,0.1759259259259259,0.1792452830188679,0.1775700934579439,0.0737647877522616,0.0751565762004175,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,seasonal_naive,2,abs_50,50.0,0.0333333333333333,0.0344827586206896,0.0338983050847457,0.020336605890603,0.0210378681626928,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,seasonal_naive,2,p75,31.72314165497896,0.3060498220640569,0.3104693140794224,0.3082437275985663,0.1942496493688639,0.197054698457223,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,seasonal_naive,2,p90,39.138548387096776,0.1886792452830188,0.1886792452830188,0.1886792452830188,0.0743338008415147,0.0743338008415147,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,seasonal_naive,3,abs_50,50.0,0.0344827586206896,0.0357142857142857,0.0350877192982456,0.0197461212976022,0.0204513399153737,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,seasonal_naive,3,p75,31.725599435825107,0.3118279569892473,0.3186813186813186,0.3152173913043478,0.192524682651622,0.196755994358251,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,seasonal_naive,3,p90,39.14160789844852,0.1981132075471698,0.2019230769230769,0.1999999999999999,0.0733427362482369,0.0747531734837799,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,seasonal_naive,4,abs_50,50.0,0.0333333333333333,0.037037037037037,0.0350877192982456,0.0191489361702127,0.0212765957446808,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,seasonal_naive,4,p75,31.72822695035461,0.3131672597864768,0.3247232472324723,0.3188405797101449,0.1921985815602837,0.1992907801418439,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,seasonal_naive,4,p90,39.14529787234043,0.2149532710280373,0.2211538461538461,0.2180094786729857,0.0737588652482269,0.075886524822695,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,seasonal_naive,5,abs_50,50.0,0.0333333333333333,0.0357142857142857,0.0344827586206896,0.0199714693295292,0.021398002853067,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
e1_rr_08019028_10_M,08019028_10_M,seasonal_naive,5,p75,31.730545649072752,0.3178571428571428,0.3284132841328413,0.323049001814882,0.1932952924393723,0.1997146932952924,08019028_10_M,Barcelona Pl. Universitat,Urban/Traffic,Barcelona
