station_id,horizon,expected_keys,xgboost_keys,sarima_keys,persistence_keys,common_keys,removed_keys,duplicate_xgboost_keys,duplicate_sarima_keys,y_true_mismatch_keys,y_persistence_mismatch_keys,reason
48002002_10_49,5,662,662,662,662,662,0,0,0,0,0,OK
48002002_10_49,6,660,660,660,660,660,0,0,0,0,0,OK
48002002_10_49,7,659,659,659,659,659,0,0,0,0,0,OK
48003001_10_49,all,4582,4582,4582,4582,4582,0,0,0,0,0,OK
48003001_10_49,1,657,657,657,657,657,0,0,0,0,0,OK
48003001_10_49,2,654,654,654,654,654,0,0,0,0,0,OK
48003001_10_49,3,655,655,655,655,655,0,0,0,0,0,OK
48003001_10_49,4,655,655,655,655,655,0,0,0,0,0,OK
48003001_10_49,5,655,655,655,655,655,0,0,0,0,0,OK
48003001_10_49,6,653,653,653,653,653,0,0,0,0,0,OK
48003001_10_49,7,653,653,653,653,653,0,0,0,0,0,OK
48013006_10_47,all,4788,4788,4788,4788,4788,0,0,0,0,0,OK
48013006_10_47,1,695,695,695,695,695,0,0,0,0,0,OK
48013006_10_47,2,691,691,691,691,691,0,0,0,0,0,OK
48013006_10_47,3,686,686,686,686,686,0,0,0,0,0,OK
48013006_10_47,4,684,684,684,684,684,0,0,0,0,0,OK
48013006_10_47,5,681,681,681,681,681,0,0,0,0,0,OK
48013006_10_47,6,676,676,676,676,676,0,0,0,0,0,OK
48013006_10_47,7,675,675,675,675,675,0,0,0,0,0,OK
48015002_10_49,all,6479,6479,6479,6479,6479,0,0,0,0,0,OK
48015002_10_49,1,934,934,934,934,934,0,0,0,0,0,OK
48015002_10_49,2,929,929,929,929,929,0,0,0,0,0,OK
48015002_10_49,3,925,925,925,925,925,0,0,0,0,0,OK
48015002_10_49,4,923,923,923,923,923,0,0,0,0,0,OK
48015002_10_49,5,923,923,923,923,923,0,0,0,0,0,OK
48015002_10_49,6,923,923,923,923,923,0,0,0,0,0,OK
48015002_10_49,7,922,922,922,922,922,0,0,0,0,0,OK
48020003_10_47,all,6578,6578,6578,6578,6578,0,0,0,0,0,OK
48020003_10_47,1,944,944,944,944,944,0,0,0,0,0,OK
48020003_10_47,2,941,941,941,941,941,0,0,0,0,0,OK
48020003_10_47,3,939,939,939,939,939,0,0,0,0,0,OK
48020003_10_47,4,939,939,939,939,939,0,0,0,0,0,OK
48020003_10_47,5,940,940,940,940,940,0,0,0,0,0,OK
48020003_10_47,6,938,938,938,938,938,0,0,0,0,0,OK
48020003_10_47,7,937,937,937,937,937,0,0,0,0,0,OK
48020006_10_47,all,3193,3193,3193,3193,3193,0,0,0,0,0,OK
48020006_10_47,1,466,466,466,466,466,0,0,0,0,0,OK
48020006_10_47,2,460,460,460,460,460,0,0,0,0,0,OK
48020006_10_47,3,458,458,458,458,458,0,0,0,0,0,OK
48020006_10_47,4,455,455,455,455,455,0,0,0,0,0,OK
48020006_10_47,5,452,452,452,452,452,0,0,0,0,0,OK
48020006_10_47,6,451,451,451,451,451,0,0,0,0,0,OK
48020006_10_47,7,451,451,451,451,451,0,0,0,0,0,OK
48020062_10_49,all,7130,7130,7130,7130,7130,0,0,0,0,0,OK
48020062_10_49,1,1022,1022,1022,1022,1022,0,0,0,0,0,OK
48020062_10_49,2,1020,1020,1020,1020,1020,0,0,0,0,0,OK
48020062_10_49,3,1018,1018,1018,1018,1018,0,0,0,0,0,OK
48020062_10_49,4,1018,1018,1018,1018,1018,0,0,0,0,0,OK
48020062_10_49,5,1019,1019,1019,1019,1019,0,0,0,0,0,OK
48020062_10_49,6,1017,1017,1017,1017,1017,0,0,0,0,0,OK
48020062_10_49,7,1016,1016,1016,1016,1016,0,0,0,0,0,OK
48027001_10_47,all,5395,5395,5395,5395,5395,0,0,0,0,0,OK
48027001_10_47,1,786,786,786,786,786,0,0,0,0,0,OK
48027001_10_47,2,779,779,779,779,779,0,0,0,0,0,OK
48027001_10_47,3,774,774,774,774,774,0,0,0,0,0,OK
48027001_10_47,4,770,770,770,770,770,0,0,0,0,0,OK
48027001_10_47,5,767,767,767,767,767,0,0,0,0,0,OK
48027001_10_47,6,762,762,762,762,762,0,0,0,0,0,OK
48027001_10_47,7,757,757,757,757,757,0,0,0,0,0,OK
48044006_10_49,all,3722,3722,3722,3722,3722,0,0,0,0,0,OK
48044006_10_49,1,539,539,539,539,539,0,0,0,0,0,OK
48044006_10_49,2,535,535,535,535,535,0,0,0,0,0,OK
48044006_10_49,3,533,533,533,533,533,0,0,0,0,0,OK
48044006_10_49,4,530,530,530,530,530,0,0,0,0,0,OK
48044006_10_49,5,531,531,531,531,531,0,0,0,0,0,OK
48044006_10_49,6,528,528,528,528,528,0,0,0,0,0,OK
48044006_10_49,7,526,526,526,526,526,0,0,0,0,0,OK
48068001_10_47,all,6073,6073,6073,6073,6073,0,0,0,0,0,OK
48068001_10_47,1,877,877,877,877,877,0,0,0,0,0,OK
48068001_10_47,2,872,872,872,872,872,0,0,0,0,0,OK
48068001_10_47,3,867,867,867,867,867,0,0,0,0,0,OK
48068001_10_47,4,864,864,864,864,864,0,0,0,0,0,OK
48068001_10_47,5,864,864,864,864,864,0,0,0,0,0,OK
48068001_10_47,6,864,864,864,864,864,0,0,0,0,0,OK
48068001_10_47,7,865,865,865,865,865,0,0,0,0,0,OK
48071002_10_47,all,6197,6197,6197,6197,6197,0,0,0,0,0,OK
48071002_10_47,1,896,896,896,896,896,0,0,0,0,0,OK
48071002_10_47,2,893,893,893,893,893,0,0,0,0,0,OK
48071002_10_47,3,887,887,887,887,887,0,0,0,0,0,OK
48071002_10_47,4,883,883,883,883,883,0,0,0,0,0,OK
48071002_10_47,5,882,882,882,882,882,0,0,0,0,0,OK
48071002_10_47,6,879,879,879,879,879,0,0,0,0,0,OK
48071002_10_47,7,877,877,877,877,877,0,0,0,0,0,OK
48071004_10_49,all,4379,4379,4379,4379,4379,0,0,0,0,0,OK
48071004_10_49,1,627,627,627,627,627,0,0,0,0,0,OK
48071004_10_49,2,626,626,626,626,626,0,0,0,0,0,OK
48071004_10_49,3,626,626,626,626,626,0,0,0,0,0,OK
48071004_10_49,4,626,626,626,626,626,0,0,0,0,0,OK
48071004_10_49,5,626,626,626,626,626,0,0,0,0,0,OK
48071004_10_49,6,625,625,625,625,625,0,0,0,0,0,OK
48071004_10_49,7,623,623,623,623,623,0,0,0,0,0,OK
48082004_10_49,all,4339,4339,4339,4339,4339,0,0,0,0,0,OK
48082004_10_49,1,622,622,622,622,622,0,0,0,0,0,OK
48082004_10_49,2,619,619,619,619,619,0,0,0,0,0,OK
48082004_10_49,3,618,618,618,618,618,0,0,0,0,0,OK
48082004_10_49,4,620,620,620,620,620,0,0,0,0,0,OK
48082004_10_49,5,622,622,622,622,622,0,0,0,0,0,OK
48082004_10_49,6,620,620,620,620,620,0,0,0,0,0,OK
48082004_10_49,7,618,618,618,618,618,0,0,0,0,0,OK
48096001_10_49,all,6311,6311,6311,6311,6311,0,0,0,0,0,OK
48096001_10_49,1,908,908,908,908,908,0,0,0,0,0,OK
48096001_10_49,2,904,904,904,904,904,0,0,0,0,0,OK
48096001_10_49,3,901,901,901,901,901,0,0,0,0,0,OK
48096001_10_49,4,900,900,900,900,900,0,0,0,0,0,OK
48096001_10_49,5,901,901,901,901,901,0,0,0,0,0,OK
48096001_10_49,6,899,899,899,899,899,0,0,0,0,0,OK
48096001_10_49,7,898,898,898,898,898,0,0,0,0,0,OK
48902006_10_49,all,5959,5959,5959,5959,5959,0,0,0,0,0,OK
48902006_10_49,1,862,862,862,862,862,0,0,0,0,0,OK
48902006_10_49,2,858,858,858,858,858,0,0,0,0,0,OK
48902006_10_49,3,853,853,853,853,853,0,0,0,0,0,OK
48902006_10_49,4,849,849,849,849,849,0,0,0,0,0,OK
48902006_10_49,5,847,847,847,847,847,0,0,0,0,0,OK
48902006_10_49,6,846,846,846,846,846,0,0,0,0,0,OK
48902006_10_49,7,844,844,844,844,844,0,0,0,0,0,OK
48904002_10_47,all,6467,6467,6467,6467,6467,0,0,0,0,0,OK
48904002_10_47,1,927,927,927,927,927,0,0,0,0,0,OK
48904002_10_47,2,924,924,924,924,924,0,0,0,0,0,OK
48904002_10_47,3,923,923,923,923,923,0,0,0,0,0,OK
48904002_10_47,4,923,923,923,923,923,0,0,0,0,0,OK
48904002_10_47,5,924,924,924,924,924,0,0,0,0,0,OK
48904002_10_47,6,923,923,923,923,923,0,0,0,0,0,OK
48904002_10_47,7,923,923,923,923,923,0,0,0,0,0,OK
49275002_10_49,all,7104,7104,7104,7104,7104,0,0,0,0,0,OK
49275002_10_49,1,1020,1020,1020,1020,1020,0,0,0,0,0,OK
49275002_10_49,2,1019,1019,1019,1019,1019,0,0,0,0,0,OK
49275002_10_49,3,1017,1017,1017,1017,1017,0,0,0,0,0,OK
49275002_10_49,4,1015,1015,1015,1015,1015,0,0,0,0,0,OK
49275002_10_49,5,1013,1013,1013,1013,1013,0,0,0,0,0,OK
49275002_10_49,6,1011,1011,1011,1011,1011,0,0,0,0,0,OK
49275002_10_49,7,1009,1009,1009,1009,1009,0,0,0,0,0,OK
50297029_10_49,all,5812,5812,5812,5812,5812,0,0,0,0,0,OK
50297029_10_49,1,838,838,838,838,838,0,0,0,0,0,OK
50297029_10_49,2,832,832,832,832,832,0,0,0,0,0,OK
50297029_10_49,3,830,830,830,830,830,0,0,0,0,0,OK
50297029_10_49,4,831,831,831,831,831,0,0,0,0,0,OK
50297029_10_49,5,831,831,831,831,831,0,0,0,0,0,OK
50297029_10_49,6,826,826,826,826,826,0,0,0,0,0,OK
50297029_10_49,7,824,824,824,824,824,0,0,0,0,0,OK
50297032_10_49,all,4858,4858,4858,4858,4858,0,0,0,0,0,OK
50297032_10_49,1,696,696,696,696,696,0,0,0,0,0,OK
50297032_10_49,2,692,692,692,692,692,0,0,0,0,0,OK
50297032_10_49,3,692,692,692,692,692,0,0,0,0,0,OK
50297032_10_49,4,692,692,692,692,692,0,0,0,0,0,OK
50297032_10_49,5,695,695,695,695,695,0,0,0,0,0,OK
50297032_10_49,6,697,697,697,697,697,0,0,0,0,0,OK
50297032_10_49,7,694,694,694,694,694,0,0,0,0,0,OK
50297036_10_49,all,4583,4583,4583,4583,4583,0,0,0,0,0,OK
50297036_10_49,1,667,667,667,667,667,0,0,0,0,0,OK
50297036_10_49,2,664,664,664,664,664,0,0,0,0,0,OK
50297036_10_49,3,658,658,658,658,658,0,0,0,0,0,OK
50297036_10_49,4,653,653,653,653,653,0,0,0,0,0,OK
50297036_10_49,5,650,650,650,650,650,0,0,0,0,0,OK
50297036_10_49,6,648,648,648,648,648,0,0,0,0,0,OK
50297036_10_49,7,643,643,643,643,643,0,0,0,0,0,OK
50297039_10_49,all,5091,5091,5091,5091,5091,0,0,0,0,0,OK
50297039_10_49,1,731,731,731,731,731,0,0,0,0,0,OK
50297039_10_49,2,729,729,729,729,729,0,0,0,0,0,OK
50297039_10_49,3,728,728,728,728,728,0,0,0,0,0,OK
50297039_10_49,4,726,726,726,726,726,0,0,0,0,0,OK
50297039_10_49,5,726,726,726,726,726,0,0,0,0,0,OK
50297039_10_49,6,726,726,726,726,726,0,0,0,0,0,OK
50297039_10_49,7,725,725,725,725,725,0,0,0,0,0,OK
50297040_10_49,all,6595,6595,6595,6595,6595,0,0,0,0,0,OK
50297040_10_49,1,945,945,945,945,945,0,0,0,0,0,OK
50297040_10_49,2,942,942,942,942,942,0,0,0,0,0,OK
50297040_10_49,3,940,940,940,940,940,0,0,0,0,0,OK
50297040_10_49,4,943,943,943,943,943,0,0,0,0,0,OK
50297040_10_49,5,944,944,944,944,944,0,0,0,0,0,OK
50297040_10_49,6,943,943,943,943,943,0,0,0,0,0,OK
50297040_10_49,7,938,938,938,938,938,0,0,0,0,0,OK
51001001_10_49,all,5618,5618,5618,5618,5618,0,0,0,0,0,OK
51001001_10_49,1,810,810,810,810,810,0,0,0,0,0,OK
51001001_10_49,2,807,807,807,807,807,0,0,0,0,0,OK
51001001_10_49,3,802,802,802,802,802,0,0,0,0,0,OK
51001001_10_49,4,799,799,799,799,799,0,0,0,0,0,OK
51001001_10_49,5,800,800,800,800,800,0,0,0,0,0,OK
51001001_10_49,6,801,801,801,801,801,0,0,0,0,0,OK
51001001_10_49,7,799,799,799,799,799,0,0,0,0,0,OK
