site,source_station,origin,target_date,forecast_timestamp,horizon,y_true,yhat_lags,yhat_meteo,error_lags,error_meteo,sq_error_lags,sq_error_meteo,loss_differential
Pearse St. Dublin,Pearse street dublin,2023-06-03,2023-06-03 01:00:00,2023-06-03 01:00:00,1,16.28,12.5406417847,13.240114212,3.73935821533,3.03988578796,13.9827998626,9.24090560386,4.74189425871
Pearse St. Dublin,Pearse street dublin,2023-06-04,2023-06-04 01:00:00,2023-06-04 01:00:00,1,16.41,12.2777671814,13.5576334,4.1322328186,2.85236660004,17.0753480671,8.135995221,8.93935284614
Pearse St. Dublin,Pearse street dublin,2023-06-05,2023-06-05 01:00:00,2023-06-05 01:00:00,1,14.48,9.72167873383,9.80089950562,4.75832126617,4.67910049438,22.6416212721,21.8939814366,0.747639835575
Pearse St. Dublin,Pearse street dublin,2023-06-06,2023-06-06 01:00:00,2023-06-06 01:00:00,1,16.04,10.395108223,10.7232294083,5.64489177704,5.31677059174,31.8648031745,28.2680495251,3.59675364933
Pearse St. Dublin,Pearse street dublin,2023-06-07,2023-06-07 01:00:00,2023-06-07 01:00:00,1,14.99,9.44770050049,10.3243074417,5.54229949951,4.66569255829,30.7170837423,21.7686870485,8.94839669382
Pearse St. Dublin,Pearse street dublin,2023-06-08,2023-06-08 01:00:00,2023-06-08 01:00:00,1,17.97,14.1551885605,14.5790243149,3.81481143951,3.39097568512,14.552786319,11.4987160971,3.05407022198
Pearse St. Dublin,Pearse street dublin,2023-06-09,2023-06-09 01:00:00,2023-06-09 01:00:00,1,22.86,17.1414871216,17.8933753967,5.71851287842,4.96662460327,32.7013895406,24.6673599498,8.03402959081
Pearse St. Dublin,Pearse street dublin,2023-06-10,2023-06-10 01:00:00,2023-06-10 01:00:00,1,37.97,20.9603805542,21.018453598,17.0096194458,16.951546402,289.327153691,287.354925418,1.97222827257
Pearse St. Dublin,Pearse street dublin,2023-06-11,2023-06-11 01:00:00,2023-06-11 01:00:00,1,28.71,26.0342540741,24.1031723022,2.6757459259,4.60682769775,7.15961625999,21.2228614368,-14.0632451768
Pearse St. Dublin,Pearse street dublin,2023-06-12,2023-06-12 01:00:00,2023-06-12 01:00:00,1,9.69,9.23150920868,11.0592393875,0.458490791321,-1.36923938751,0.210213805726,1.87481650031,-1.66460269459
Pearse St. Dublin,Pearse street dublin,2023-06-13,2023-06-13 01:00:00,2023-06-13 01:00:00,1,58.61,15.8211402893,16.9237136841,42.7888597107,41.6862863159,1830.88651534,1737.74646681,93.1400485287
Pearse St. Dublin,Pearse street dublin,2023-06-14,2023-06-14 01:00:00,2023-06-14 01:00:00,1,23.06,19.7800426483,20.5304946899,3.27995735168,2.52950531006,10.7581202289,6.39839711361,4.35972311526
Pearse St. Dublin,Pearse street dublin,2023-06-15,2023-06-15 01:00:00,2023-06-15 01:00:00,1,28.15,19.1517791748,22.6790542603,8.9982208252,5.47094573975,80.967978019,29.9312472872,51.0367307317
Pearse St. Dublin,Pearse street dublin,2023-06-16,2023-06-16 01:00:00,2023-06-16 01:00:00,1,30.13,18.3351688385,18.2124862671,11.7948311615,11.9175137329,139.118042128,142.027133574,-2.90909144583
Pearse St. Dublin,Pearse street dublin,2023-06-17,2023-06-17 01:00:00,2023-06-17 01:00:00,1,21.75,18.1069736481,14.1760015488,3.64302635193,7.57399845123,13.2716410008,57.3654525393,-44.0938115384
Pearse St. Dublin,Pearse street dublin,2023-06-18,2023-06-18 01:00:00,2023-06-18 01:00:00,1,15.59,16.3793907166,16.5390090942,-0.789390716553,-0.949009094238,0.62313770338,0.900618260947,-0.277480557567
Pearse St. Dublin,Pearse street dublin,2023-06-19,2023-06-19 01:00:00,2023-06-19 01:00:00,1,12.81,13.6832418442,11.0525436401,-0.873241844177,1.75745635986,0.762551318422,3.08865285682,-2.3261015384
Pearse St. Dublin,Pearse street dublin,2023-06-20,2023-06-20 01:00:00,2023-06-20 01:00:00,1,0,13.6281604767,12.7993688583,-13.6281604767,-12.7993688583,185.726757978,163.823843172,21.9029148065
Pearse St. Dublin,Pearse street dublin,2023-06-21,2023-06-21 01:00:00,2023-06-21 01:00:00,1,7.27,13.1555280685,12.6032543182,-5.88552806854,-5.33325431824,34.6394406456,28.443601623,6.1958390226
Pearse St. Dublin,Pearse street dublin,2023-06-22,2023-06-22 01:00:00,2023-06-22 01:00:00,1,15.02,11.248090744,12.7616128922,3.77190925598,2.25838710785,14.2272994354,5.1003123289,9.12698710646
Pearse St. Dublin,Pearse street dublin,2023-06-23,2023-06-23 01:00:00,2023-06-23 01:00:00,1,12.72,11.641371727,11.6720199585,1.07862827301,1.0479800415,1.16343895134,1.09826216739,0.0651767839466
Pearse St. Dublin,Pearse street dublin,2023-06-24,2023-06-24 01:00:00,2023-06-24 01:00:00,1,8.5,8.23048400879,8.16504478455,0.269515991211,0.334955215454,0.0726388695184,0.11219499636,-0.0395561268415
Pearse St. Dublin,Pearse street dublin,2023-06-25,2023-06-25 01:00:00,2023-06-25 01:00:00,1,11.16,9.83273792267,9.066822052,1.32726207733,2.093177948,1.76162462192,4.38139392199,-2.61976930006
Pearse St. Dublin,Pearse street dublin,2023-06-26,2023-06-26 01:00:00,2023-06-26 01:00:00,1,9.67,10.8325223923,11.0470867157,-1.16252239227,-1.3770867157,1.35145831254,1.89636782255,-0.544909510017
Pearse St. Dublin,Pearse street dublin,2023-06-27,2023-06-27 01:00:00,2023-06-27 01:00:00,1,15.26,17.219039917,16.9721870422,-1.95903991699,-1.71218704224,3.83783739637,2.9315844676,0.906252928767
Pearse St. Dublin,Pearse street dublin,2023-06-28,2023-06-28 01:00:00,2023-06-28 01:00:00,1,4.63,6.49861812592,7.61574840546,-1.86861812592,-2.98574840546,3.4917337005,8.91469354069,-5.42295984019
Pearse St. Dublin,Pearse street dublin,2023-06-29,2023-06-29 01:00:00,2023-06-29 01:00:00,1,8.56,10.4298887253,10.7093839645,-1.86988872528,-2.14938396454,3.49648384493,4.61985142702,-1.12336758208
Pearse St. Dublin,Pearse street dublin,2023-06-30,2023-06-30 01:00:00,2023-06-30 01:00:00,1,15.42,18.7338027954,17.8381900787,-3.31380279541,-2.41819007874,10.9812889669,5.84764325689,5.13364570997
Pearse St. Dublin,Pearse street dublin,2023-07-01,2023-07-01 01:00:00,2023-07-01 01:00:00,1,6,4.76986122131,3.56426143646,1.23013877869,2.43573856354,1.51324141483,5.9328223499,-4.41958093508
Pearse St. Dublin,Pearse street dublin,2023-07-02,2023-07-02 01:00:00,2023-07-02 01:00:00,1,15.91,14.2311601639,13.9165220261,1.67883983612,1.99347797394,2.81850319535,3.97395443258,-1.15545123723
Pearse St. Dublin,Pearse street dublin,2023-07-03,2023-07-03 01:00:00,2023-07-03 01:00:00,1,10.57,9.23333454132,9.61191749573,1.33666545868,0.958082504272,1.78667454843,0.917922084993,0.868752463433
Pearse St. Dublin,Pearse street dublin,2023-07-04,2023-07-04 01:00:00,2023-07-04 01:00:00,1,7.69,5.64628982544,5.24894618988,2.04371017456,2.44105381012,4.1767512776,5.9587437039,-1.7819924263
Pearse St. Dublin,Pearse street dublin,2023-07-05,2023-07-05 01:00:00,2023-07-05 01:00:00,1,4.99,5.46782970428,5.1365032196,-0.477829704285,-0.146503219604,0.228321226297,0.0214631933545,0.206858032942
Pearse St. Dublin,Pearse street dublin,2023-07-06,2023-07-06 01:00:00,2023-07-06 01:00:00,1,8.18,8.28809261322,8.0182723999,-0.10809261322,0.161727600098,0.0116840130328,0.0261558166333,-0.0144718036006
Pearse St. Dublin,Pearse street dublin,2023-07-07,2023-07-07 01:00:00,2023-07-07 01:00:00,1,4.89,5.03614807129,4.55913972855,-0.146148071289,0.330860271454,0.0213592587415,0.109468519227,-0.088109260485
Pearse St. Dublin,Pearse street dublin,2023-07-08,2023-07-08 01:00:00,2023-07-08 01:00:00,1,11.56,11.4369935989,11.489107132,0.123006401062,0.070892868042,0.0151305747022,0.00502579873922,0.010104775963
Pearse St. Dublin,Pearse street dublin,2023-07-09,2023-07-09 01:00:00,2023-07-09 01:00:00,1,15.14,14.7619886398,14.4329195023,0.378011360168,0.707080497742,0.142892588416,0.499962830287,-0.35707024187
Pearse St. Dublin,Pearse street dublin,2023-07-10,2023-07-10 01:00:00,2023-07-10 01:00:00,1,7.54,7.86177396774,7.91831254959,-0.321773967743,-0.378312549591,0.103538486317,0.143120385178,-0.0395818988611
Pearse St. Dublin,Pearse street dublin,2023-07-11,2023-07-11 01:00:00,2023-07-11 01:00:00,1,4.79,6.24965715408,4.91196870804,-1.45965715408,-0.121968708038,2.13059900747,0.0148763657405,2.11572264173
Pearse St. Dublin,Pearse street dublin,2023-07-12,2023-07-12 01:00:00,2023-07-12 01:00:00,1,8.98,10.0052127838,9.64901351929,-1.02521278381,-0.669013519287,1.05106125209,0.447579088989,0.603482163106
Pearse St. Dublin,Pearse street dublin,2023-07-13,2023-07-13 01:00:00,2023-07-13 01:00:00,1,9.33,8.022564888,8.26708126068,1.307435112,1.06291873932,1.70938657209,1.1297962464,0.579590325694
Pearse St. Dublin,Pearse street dublin,2023-07-14,2023-07-14 01:00:00,2023-07-14 01:00:00,1,7.65,9.83564853668,9.12265491486,-2.18564853668,-1.47265491486,4.7770595259,2.16871249825,2.60834702765
Pearse St. Dublin,Pearse street dublin,2023-07-15,2023-07-15 01:00:00,2023-07-15 01:00:00,1,4.16,5.03482723236,4.46292924881,-0.874827232361,-0.30292924881,0.76532268648,0.0917661297845,0.673556556696
Pearse St. Dublin,Pearse street dublin,2023-07-16,2023-07-16 01:00:00,2023-07-16 01:00:00,1,7.02,5.97493267059,5.84256792068,1.04506732941,1.17743207932,1.09216572299,1.3863463014,-0.294180578407
Pearse St. Dublin,Pearse street dublin,2023-07-17,2023-07-17 01:00:00,2023-07-17 01:00:00,1,5.19,5.14636325836,5.22958374023,0.0436367416382,-0.0395837402344,0.0019041652208,0.00156687249094,0.000337292729855
Pearse St. Dublin,Pearse street dublin,2023-07-18,2023-07-18 01:00:00,2023-07-18 01:00:00,1,11.29,11.728682518,11.5230970383,-0.438682518005,-0.233097038269,0.192442351604,0.0543342292498,0.138108122354
Pearse St. Dublin,Pearse street dublin,2023-07-19,2023-07-19 01:00:00,2023-07-19 01:00:00,1,9.03,7.48149061203,8.14385032654,1.54850938797,0.886149673462,2.39788132463,0.785261243777,1.61262008085
Pearse St. Dublin,Pearse street dublin,2023-07-20,2023-07-20 01:00:00,2023-07-20 01:00:00,1,12.31,10.5840473175,11.2676801682,1.7259526825,1.04231983185,2.97891266221,1.08643063186,1.89248203035
Pearse St. Dublin,Pearse street dublin,2023-07-21,2023-07-21 01:00:00,2023-07-21 01:00:00,1,7.37,9.86296367645,8.33483219147,-2.49296367645,-0.964832191467,6.21486789211,0.930901157692,5.28396673442
Pearse St. Dublin,Pearse street dublin,2023-07-22,2023-07-22 01:00:00,2023-07-22 01:00:00,1,7.21,8.58872127533,7.63835191727,-1.37872127533,-0.428351917267,1.90087235505,0.183485365026,1.71738699002
Pearse St. Dublin,Pearse street dublin,2023-07-23,2023-07-23 01:00:00,2023-07-23 01:00:00,1,2.52,7.58085393906,6.02400016785,-5.06085393906,-3.50400016785,25.6122425925,12.2780171763,13.3342254162
Pearse St. Dublin,Pearse street dublin,2023-07-24,2023-07-24 01:00:00,2023-07-24 01:00:00,1,10.84,11.2043933868,10.7176275253,-0.364393386841,0.12237247467,0.132782540373,0.014975022557,0.117807517816
Pearse St. Dublin,Pearse street dublin,2023-07-25,2023-07-25 01:00:00,2023-07-25 01:00:00,1,8.32,7.20695447922,7.4896736145,1.11304552078,0.830326385498,1.23887033133,0.689441906454,0.54942842488
Pearse St. Dublin,Pearse street dublin,2023-07-26,2023-07-26 01:00:00,2023-07-26 01:00:00,1,13.7,13.8181867599,12.9905471802,-0.118186759949,0.709452819824,0.0139681102272,0.503323303557,-0.489355193329
Pearse St. Dublin,Pearse street dublin,2023-07-27,2023-07-27 01:00:00,2023-07-27 01:00:00,1,4.14,4.93590402603,4.38625669479,-0.795904026031,-0.246256694794,0.633463218653,0.0606423597307,0.572820858922
Pearse St. Dublin,Pearse street dublin,2023-07-28,2023-07-28 01:00:00,2023-07-28 01:00:00,1,9.55,8.17007255554,7.65111732483,1.37992744446,1.89888267517,1.90419975197,3.60575541406,-1.7015556621
Pearse St. Dublin,Pearse street dublin,2023-07-29,2023-07-29 01:00:00,2023-07-29 01:00:00,1,7,13.1938562393,12.072306633,-6.19385623932,-5.072306633,38.3638551133,25.7282945791,12.6355605342
Pearse St. Dublin,Pearse street dublin,2023-07-30,2023-07-30 01:00:00,2023-07-30 01:00:00,1,7.44,10.2255239487,9.81355857849,-2.78552394867,-2.37355857849,7.75914366861,5.63378032553,2.12536334308
Pearse St. Dublin,Pearse street dublin,2023-07-31,2023-07-31 01:00:00,2023-07-31 01:00:00,1,5.27,4.84871339798,4.17819404602,0.42128660202,1.09180595398,0.177482401042,1.19204024115,-1.0145578401
Pearse St. Dublin,Pearse street dublin,2023-01-01,2023-01-01 06:00:00,2023-01-01 06:00:00,6,3.81,21.192117691,10.6229400635,-17.382117691,-6.81294006348,302.138015425,46.4161523085,255.721863117
Pearse St. Dublin,Pearse street dublin,2023-01-02,2023-01-02 06:00:00,2023-01-02 06:00:00,6,21.38,16.6015300751,12.8549127579,4.77846992493,8.52508724213,22.8337748234,72.6771124859,-49.8433376624
Pearse St. Dublin,Pearse street dublin,2023-01-03,2023-01-03 06:00:00,2023-01-03 06:00:00,6,2.89,5.59851694107,5.77480697632,-2.70851694107,-2.88480697632,7.33606402007,8.32211129062,-0.986047270549
Pearse St. Dublin,Pearse street dublin,2023-01-04,2023-01-04 06:00:00,2023-01-04 06:00:00,6,13.95,8.82971382141,10.3921852112,5.12028617859,3.55781478882,26.2173305506,12.6580460715,13.5592844791
Pearse St. Dublin,Pearse street dublin,2023-01-05,2023-01-05 06:00:00,2023-01-05 06:00:00,6,9.36,5.59212255478,8.70429134369,3.76787744522,0.655708656311,14.1969004422,0.429953841961,13.7669466002
Pearse St. Dublin,Pearse street dublin,2023-01-06,2023-01-06 06:00:00,2023-01-06 06:00:00,6,12.05,9.24221134186,10.0666704178,2.80778865814,1.98332958221,7.88367714879,3.93359623169,3.9500809171
Pearse St. Dublin,Pearse street dublin,2023-01-07,2023-01-07 06:00:00,2023-01-07 06:00:00,6,2.58,6.03420686722,3.93727254868,-3.45420686722,-1.35727254868,11.9315450815,1.84218877139,10.0893563101
Pearse St. Dublin,Pearse street dublin,2023-01-08,2023-01-08 06:00:00,2023-01-08 06:00:00,6,21,7.99146556854,7.79807043076,13.0085344315,13.2019295692,169.221968054,174.290944351,-5.06897629687
Pearse St. Dublin,Pearse street dublin,2023-01-09,2023-01-09 06:00:00,2023-01-09 06:00:00,6,3.27,8.65440559387,8.69965457916,-5.38440559387,-5.42965457916,28.9918235993,29.481148849,-0.489325249701
Pearse St. Dublin,Pearse street dublin,2023-01-10,2023-01-10 06:00:00,2023-01-10 06:00:00,6,1.33,11.4796657562,11.6188650131,-10.1496657562,-10.2888650131,103.015714963,105.860743258,-2.84502829516
Pearse St. Dublin,Pearse street dublin,2023-01-11,2023-01-11 06:00:00,2023-01-11 06:00:00,6,11.12,11.0148992538,9.61653137207,0.105100746155,1.50346862793,0.0110461668423,2.26041791517,-2.24937174833
Pearse St. Dublin,Pearse street dublin,2023-01-12,2023-01-12 06:00:00,2023-01-12 06:00:00,6,11.83,6.43172836304,8.96788215637,5.39827163696,2.86211784363,29.1413366664,8.19171855081,20.9496181156
Pearse St. Dublin,Pearse street dublin,2023-01-13,2023-01-13 06:00:00,2023-01-13 06:00:00,6,7.39,8.95701313019,9.80463123322,-1.56701313019,-2.41463123322,2.45553015018,5.83044399242,-3.37491384224
Pearse St. Dublin,Pearse street dublin,2023-01-14,2023-01-14 06:00:00,2023-01-14 06:00:00,6,13.95576104,10.2147264481,4.77946949005,3.74103459194,9.17629154995,13.9953398181,84.2043266097,-70.2089867916
Pearse St. Dublin,Pearse street dublin,2023-01-15,2023-01-15 06:00:00,2023-01-15 06:00:00,6,15.69596939,11.9628648758,10.0087099075,3.73310451421,5.68725948247,13.936069314,32.3449204209,-18.4088511069
Pearse St. Dublin,Pearse street dublin,2023-01-16,2023-01-16 06:00:00,2023-01-16 06:00:00,6,3.9,22.5722560883,12.633898735,-18.6722560883,-8.73389873505,348.653147425,76.280987114,272.372160311
Pearse St. Dublin,Pearse street dublin,2023-01-17,2023-01-17 06:00:00,2023-01-17 06:00:00,6,16.33,21.3275108337,16.2093315125,-4.99751083374,0.120668487549,24.9751145334,0.0145608838873,24.9605536495
Pearse St. Dublin,Pearse street dublin,2023-01-18,2023-01-18 06:00:00,2023-01-18 06:00:00,6,4,6.47512054443,10.3196115494,-2.47512054443,-6.31961154938,6.12622170948,39.937490135,-33.8112684255
Pearse St. Dublin,Pearse street dublin,2023-01-19,2023-01-19 06:00:00,2023-01-19 06:00:00,6,6.73,8.67796993256,9.62253570557,-1.94796993256,-2.89253570557,3.79458685814,8.36676280798,-4.57217594983
Pearse St. Dublin,Pearse street dublin,2023-01-20,2023-01-20 06:00:00,2023-01-20 06:00:00,6,12.55,11.9767990112,12.5163478851,0.57320098877,0.0336521148682,0.328559373526,0.0011324648351,0.327426908691
Pearse St. Dublin,Pearse street dublin,2023-01-21,2023-01-21 06:00:00,2023-01-21 06:00:00,6,5.97,7.88033103943,10.5565290451,-1.91033103943,-4.5865290451,3.6493646802,21.0362486816,-17.3868840014
Pearse St. Dublin,Pearse street dublin,2023-01-22,2023-01-22 06:00:00,2023-01-22 06:00:00,6,1.25,5.50894832611,6.33775520325,-4.25894832611,-5.08775520325,18.1386408445,25.8852530082,-7.74661216369
Pearse St. Dublin,Pearse street dublin,2023-01-23,2023-01-23 06:00:00,2023-01-23 06:00:00,6,3.09,14.3670454025,14.1546258926,-11.2770454025,-11.0646258926,127.171753011,122.425946144,4.74580686659
Pearse St. Dublin,Pearse street dublin,2023-01-24,2023-01-24 06:00:00,2023-01-24 06:00:00,6,2.94,15.3949298859,12.8962602615,-12.4549298859,-9.95626026154,155.125278462,99.1271183954,55.9981600664
Pearse St. Dublin,Pearse street dublin,2023-01-25,2023-01-25 06:00:00,2023-01-25 06:00:00,6,6.06,8.0851688385,10.5141658783,-2.0251688385,-4.4541658783,4.10130882444,19.8395936714,-15.7382848469
Pearse St. Dublin,Pearse street dublin,2023-01-26,2023-01-26 06:00:00,2023-01-26 06:00:00,6,16.7,11.4392185211,9.8612537384,5.26078147888,6.8387462616,27.6758217685,46.7684504305,-19.092628662
Pearse St. Dublin,Pearse street dublin,2023-01-27,2023-01-27 06:00:00,2023-01-27 06:00:00,6,7.67,11.048500061,11.686498642,-3.37850006104,-4.01649864197,11.4142626624,16.1322613409,-4.71799867851
Pearse St. Dublin,Pearse street dublin,2023-01-28,2023-01-28 06:00:00,2023-01-28 06:00:00,6,3.43,10.8301582336,10.084654808,-7.40015823364,-6.65465480804,54.7623418829,44.2844306142,10.4779112687
Pearse St. Dublin,Pearse street dublin,2023-01-29,2023-01-29 06:00:00,2023-01-29 06:00:00,6,3.49,10.9328298569,11.8646965027,-7.44282985687,-8.37469650269,55.3957162784,70.1355415121,-14.7398252337
Pearse St. Dublin,Pearse street dublin,2023-01-30,2023-01-30 06:00:00,2023-01-30 06:00:00,6,11.99,12.1850318909,13.9928188324,-0.195031890869,-2.0028188324,0.038037438456,4.01128327541,-3.97324583695
Pearse St. Dublin,Pearse street dublin,2023-01-31,2023-01-31 06:00:00,2023-01-31 06:00:00,6,21.21,10.1416282654,8.95872211456,11.0683717346,12.2512778854,122.508852856,150.093809826,-27.5849569705
Pearse St. Dublin,Pearse street dublin,2023-02-01,2023-02-01 06:00:00,2023-02-01 06:00:00,6,17.88,10.953042984,12.1574001312,6.92695701599,5.72259986877,47.9827335014,32.7481492581,15.2345842433
Pearse St. Dublin,Pearse street dublin,2023-02-02,2023-02-02 06:00:00,2023-02-02 06:00:00,6,2.63,10.5197038651,10.3564329147,-7.88970386505,-7.72643291473,62.2474270782,59.6977655859,2.54966149232
Pearse St. Dublin,Pearse street dublin,2023-02-03,2023-02-03 06:00:00,2023-02-03 06:00:00,6,3.76,7.09645366669,8.93975353241,-3.33645366669,-5.17975353241,11.1319230699,26.8298466565,-15.6979235866
Pearse St. Dublin,Pearse street dublin,2023-02-04,2023-02-04 06:00:00,2023-02-04 06:00:00,6,14.4,6.65641021729,8.54207134247,7.74358978271,5.85792865753,59.963182723,34.3153281567,25.6478545662
Pearse St. Dublin,Pearse street dublin,2023-02-05,2023-02-05 06:00:00,2023-02-05 06:00:00,6,20.76,13.0941839218,13.9717912674,7.66581607819,6.7882087326,58.7647361446,46.0797777974,12.6849583472
Pearse St. Dublin,Pearse street dublin,2023-02-06,2023-02-06 06:00:00,2023-02-06 06:00:00,6,30.63,38.1434440613,38.1693000793,-7.51344406128,-7.53930007935,56.451841662,56.8410456864,-0.389204024449
Pearse St. Dublin,Pearse street dublin,2023-02-07,2023-02-07 06:00:00,2023-02-07 06:00:00,6,9.19,14.9520263672,17.6547737122,-5.76202636719,-8.46477371216,33.2009478562,71.652393998,-38.4514461419
Pearse St. Dublin,Pearse street dublin,2023-02-08,2023-02-08 06:00:00,2023-02-08 06:00:00,6,8.03,14.2131519318,14.5035581589,-6.18315193176,-6.47355815887,38.2313678113,41.9069552363,-3.67558742507
Pearse St. Dublin,Pearse street dublin,2023-02-09,2023-02-09 06:00:00,2023-02-09 06:00:00,6,9.02,12.1197633743,12.3110895157,-3.09976337433,-3.29108951569,9.60853297683,10.8312702003,-1.22273722343
Pearse St. Dublin,Pearse street dublin,2023-02-10,2023-02-10 06:00:00,2023-02-10 06:00:00,6,5.13,22.8401165009,20.2978000641,-17.7101165009,-15.1678000641,313.648226474,230.062158784,83.5860676897
Pearse St. Dublin,Pearse street dublin,2023-02-11,2023-02-11 06:00:00,2023-02-11 06:00:00,6,3.59,8.06476783752,8.05639076233,-4.47476783752,-4.46639076233,20.0235471997,19.9486464418,0.0749007579242
Pearse St. Dublin,Pearse street dublin,2023-02-12,2023-02-12 06:00:00,2023-02-12 06:00:00,6,6.4,18.9247989655,17.4225158691,-12.5247989655,-11.0225158691,156.870589125,121.495856085,35.3747330396
Pearse St. Dublin,Pearse street dublin,2023-02-13,2023-02-13 06:00:00,2023-02-13 06:00:00,6,14.77724099,11.6679534912,11.4837169647,3.10928749879,3.29352402528,9.66766875013,10.8473005051,-1.17963175496
Pearse St. Dublin,Pearse street dublin,2023-02-14,2023-02-14 06:00:00,2023-02-14 06:00:00,6,23.98,13.0393972397,14.3702421188,10.9406027603,9.60975788116,119.696788759,92.3474465346,27.3493422244
Pearse St. Dublin,Pearse street dublin,2023-02-15,2023-02-15 06:00:00,2023-02-15 06:00:00,6,23.68,14.815328598,21.5474224091,8.86467140198,2.13257759094,78.582399065,4.54788718139,74.0345118836
Pearse St. Dublin,Pearse street dublin,2023-02-16,2023-02-16 06:00:00,2023-02-16 06:00:00,6,2.07,7.5574965477,5.6094827652,-5.4874965477,-3.5394827652,30.112618361,12.5279382451,17.5846801159
Pearse St. Dublin,Pearse street dublin,2023-02-17,2023-02-17 06:00:00,2023-02-17 06:00:00,6,0.67,5.63310146332,11.2578907013,-4.96310146332,-10.5878907013,24.6323761352,112.103429503,-87.4710533674
Pearse St. Dublin,Pearse street dublin,2023-02-18,2023-02-18 06:00:00,2023-02-18 06:00:00,6,5.76,6.8258190155,7.33424949646,-1.0658190155,-1.57424949646,1.13597017381,2.4782614771,-1.3422913033
Pearse St. Dublin,Pearse street dublin,2023-02-19,2023-02-19 06:00:00,2023-02-19 06:00:00,6,7.43,8.01799488068,9.88955307007,-0.587994880676,-2.45955307007,0.345737979702,6.04940130448,-5.70366332478
Pearse St. Dublin,Pearse street dublin,2023-02-20,2023-02-20 06:00:00,2023-02-20 06:00:00,6,3.03,5.52893781662,7.78452634811,-2.49893781662,-4.75452634811,6.24469021133,22.6055207949,-16.3608305836
Pearse St. Dublin,Pearse street dublin,2023-02-21,2023-02-21 06:00:00,2023-02-21 06:00:00,6,5.43,10.9401950836,10.5261945724,-5.51019508362,-5.09619457245,30.3622498595,25.9711991203,4.39105073927
Pearse St. Dublin,Pearse street dublin,2023-02-22,2023-02-22 06:00:00,2023-02-22 06:00:00,6,2.42,10.8720979691,8.59648323059,-8.45209796906,-6.17648323059,71.4379600785,38.1489450978,33.2890149807
Pearse St. Dublin,Pearse street dublin,2023-02-23,2023-02-23 06:00:00,2023-02-23 06:00:00,6,13.12,9.92123603821,12.4002895355,3.19876396179,0.719710464478,10.2320908833,0.517983152678,9.71410773058
Pearse St. Dublin,Pearse street dublin,2023-02-24,2023-02-24 06:00:00,2023-02-24 06:00:00,6,16.19,13.0036373138,13.417889595,3.18636268616,2.77211040497,10.1529071677,7.68459609733,2.4683110704
Pearse St. Dublin,Pearse street dublin,2023-02-25,2023-02-25 06:00:00,2023-02-25 06:00:00,6,8.85,14.4452066422,15.8166007996,-5.59520664215,-6.96660079956,31.3063373684,48.5335267004,-17.2271893321
Pearse St. Dublin,Pearse street dublin,2023-02-26,2023-02-26 06:00:00,2023-02-26 06:00:00,6,6.77,8.44796562195,9.07501316071,-1.67796562195,-2.30501316071,2.81556862844,5.31308567103,-2.49751704259
Pearse St. Dublin,Pearse street dublin,2023-02-27,2023-02-27 06:00:00,2023-02-27 06:00:00,6,0,12.5735530853,13.3574018478,-12.5735530853,-13.3574018478,158.09423719,178.420184125,-20.3259469351
Pearse St. Dublin,Pearse street dublin,2023-02-28,2023-02-28 06:00:00,2023-02-28 06:00:00,6,12.83313371,8.67226886749,10.0705633163,4.16086484251,2.76257039365,17.3127962376,7.6317951799,9.68100105772
Pearse St. Dublin,Pearse street dublin,2023-03-01,2023-03-01 06:00:00,2023-03-01 06:00:00,6,5.58,11.6742448807,9.53202056885,-6.09424488068,-3.95202056885,37.1398206656,15.6184665766,21.5213540891
Pearse St. Dublin,Pearse street dublin,2023-03-02,2023-03-02 06:00:00,2023-03-02 06:00:00,6,3.32,9.20898628235,8.87178039551,-5.88898628235,-5.55178039551,34.6801594337,30.8222655599,3.85789387375
Pearse St. Dublin,Pearse street dublin,2023-03-03,2023-03-03 06:00:00,2023-03-03 06:00:00,6,11.28,12.2056741714,8.98009681702,-0.925674171448,2.29990318298,0.856872671685,5.2895546511,-4.43268197941
Pearse St. Dublin,Pearse street dublin,2023-03-04,2023-03-04 06:00:00,2023-03-04 06:00:00,6,10.47,8.97095489502,9.39781188965,1.49904510498,1.07218811035,2.24713622677,1.14958734398,1.09754888279
Pearse St. Dublin,Pearse street dublin,2023-03-05,2023-03-05 06:00:00,2023-03-05 06:00:00,6,19.95,17.0702457428,15.3128595352,2.8797542572,4.63714046478,8.29298458187,21.5030716901,-13.2100871083
Pearse St. Dublin,Pearse street dublin,2023-03-06,2023-03-06 06:00:00,2023-03-06 06:00:00,6,5.68,12.6179275513,13.9607772827,-6.93792755127,-8.28077728271,48.1348387067,68.5712724059,-20.4364336993
Pearse St. Dublin,Pearse street dublin,2023-03-07,2023-03-07 06:00:00,2023-03-07 06:00:00,6,8.25,11.8141441345,11.816740036,-3.56414413452,-3.56674003601,12.7031234116,12.7216344845,-0.018511072838
Pearse St. Dublin,Pearse street dublin,2023-03-08,2023-03-08 06:00:00,2023-03-08 06:00:00,6,10.19,12.5256786346,10.17943573,-2.33567863464,0.0105642700195,5.45539468433,0.000111603801046,5.45528308053
Pearse St. Dublin,Pearse street dublin,2023-03-09,2023-03-09 06:00:00,2023-03-09 06:00:00,6,12.6,12.7892637253,14.4715394974,-0.189263725281,-1.87153949738,0.0358207577072,3.50266009024,-3.46683933253
