station_id,model,horizon,condition,bootstrap_n,bootstrap_blocks_per_resample,bootstrap_seed,mae_diff_mean,mae_diff_ci_lower,mae_diff_ci_upper,mae_raw_p_one_sided,rmse_squared_diff_mean,rmse_squared_diff_ci_lower,rmse_squared_diff_ci_upper,rmse_squared_raw_p_one_sided,bootstrap_type,block_length_days,resamples
03066003_10_46,sarima,3,lags_only,97,4,20260930,-0.900475766200583,-1.7330492257190064,-0.12334816974566357,0.0114,-46.93583387110808,-106.56461483436213,0.8742793675730487,0.029,circular moving block bootstrap over ordered origin-level pairs,28,10000
03066003_10_46,sarima,4,lags_only,96,4,20260931,-1.2087365048809617,-2.5333182219083583,0.01629964559355569,0.0276,-49.85616468933846,-116.27191331703918,3.998313811885948,0.0465,circular moving block bootstrap over ordered origin-level pairs,28,10000
03066003_10_46,sarima,5,lags_only,95,4,20260932,-0.879443759043919,-2.684175057871847,0.8673944572144245,0.1769,-60.92428361954049,-143.85627803074027,8.441417338925394,0.0638,circular moving block bootstrap over ordered origin-level pairs,28,10000
03066003_10_46,sarima,6,lags_only,94,4,20260933,-0.7007401498528036,-2.4308096432153437,1.056345903536489,0.2319,-35.253444930851636,-92.26897832715338,16.640164789061796,0.1086,circular moving block bootstrap over ordered origin-level pairs,28,10000
03066003_10_46,sarima,7,lags_only,93,4,20260934,-0.45678025456863985,-2.090442705436582,1.1068352264953245,0.2982,-33.65131805074904,-94.97078167454389,20.958328610531172,0.1352,circular moving block bootstrap over ordered origin-level pairs,28,10000
03066003_10_46,xgboost_direct,1,lags_only,99,4,20260935,0.9186650140757847,-0.2737534377267372,2.1679078897271937,0.9349,-13.056256290175654,-78.00671402516689,41.71525251003271,0.3813,circular moving block bootstrap over ordered origin-level pairs,28,10000
03066003_10_46,xgboost_direct,2,lags_only,98,4,20260936,-0.9370131388822273,-3.0369492600611623,0.9135182853567777,0.1832,-76.97054736027741,-211.33240304444732,28.312781267367892,0.1113,circular moving block bootstrap over ordered origin-level pairs,28,10000
03066003_10_46,xgboost_direct,3,lags_only,97,4,20260937,-1.7930082269229999,-3.6840497862174164,-0.07572673932775495,0.0184,-101.38986376174093,-222.17027614609393,-3.052479340025368,0.016,circular moving block bootstrap over ordered origin-level pairs,28,10000
03066003_10_46,xgboost_direct,4,lags_only,96,4,20260938,-2.1190156960760915,-3.658673355812972,-0.7882222127790253,0.0001,-97.71143863770801,-200.5058836695927,-16.879793573632366,0.0001,circular moving block bootstrap over ordered origin-level pairs,28,10000
03066003_10_46,xgboost_direct,5,lags_only,95,4,20260939,0.3491597546592734,-2.2989251809152904,2.764094889518598,0.6052,-8.870322064810225,-152.88204708954513,112.59757141425366,0.4566,circular moving block bootstrap over ordered origin-level pairs,28,10000
03066003_10_46,xgboost_direct,6,lags_only,94,4,20260940,1.5263679494396103,-2.7583538817414652,5.934562927350339,0.7455,54.29860814848007,-141.6371040785136,231.16469005261834,0.7126,circular moving block bootstrap over ordered origin-level pairs,28,10000
03066003_10_46,xgboost_direct,7,lags_only,93,4,20260941,-2.1557690493503583,-4.684430751918316,0.0914009460058637,0.0301,-86.10279242031537,-279.1829609327881,73.73945703980202,0.187,circular moving block bootstrap over ordered origin-level pairs,28,10000
03133002_10_46,sarima,1,lags_only,567,21,20260942,0.0338917226289951,-0.037802193804218516,0.10039382957256132,0.8362,-0.7547354140230453,-1.9498895061991122,0.09894853067997665,0.0494,circular moving block bootstrap over ordered origin-level pairs,28,10000
03133002_10_46,sarima,2,lags_only,565,21,20260943,-0.09701107761314337,-0.24314368122804414,0.03833587637688066,0.0849,-3.63618438303429,-8.073126397050089,-0.4866913209966543,0.006,circular moving block bootstrap over ordered origin-level pairs,28,10000
03133002_10_46,sarima,3,lags_only,563,21,20260944,-0.10732306526052333,-0.32812016945351336,0.09345219193716983,0.154,-5.698576803619603,-12.79976202046434,-0.1472158492908228,0.0207,circular moving block bootstrap over ordered origin-level pairs,28,10000
03133002_10_46,sarima,4,lags_only,560,20,20260945,-0.0010072449908295463,-0.34930687992844844,0.31307261706660744,0.5107,-7.256409772359801,-17.87817164987896,0.8099656265388688,0.0478,circular moving block bootstrap over ordered origin-level pairs,28,10000
03133002_10_46,sarima,5,lags_only,560,20,20260946,0.15057603130229605,-0.25833433615775603,0.5222935408446284,0.779,-7.791187153082553,-22.02950898954828,2.2954705336714984,0.0913,circular moving block bootstrap over ordered origin-level pairs,28,10000
03133002_10_46,sarima,6,lags_only,559,20,20260947,0.21190076932888438,-0.3019828112586534,0.6597283297869064,0.8072,-6.458132969289587,-21.455787945386234,4.802497835908609,0.1732,circular moving block bootstrap over ordered origin-level pairs,28,10000
03133002_10_46,sarima,7,lags_only,558,20,20260948,0.31654215707929895,-0.2160247814168512,0.799500363883539,0.8828,-4.611407717405791,-20.021919937062673,6.643258847788382,0.272,circular moving block bootstrap over ordered origin-level pairs,28,10000
03133002_10_46,xgboost_direct,1,lags_only,567,21,20260949,0.7118574711268586,0.4158969834849465,1.0789745420647836,1.0,9.539524879046692,2.4450107268575336,21.14615625314732,1.0,circular moving block bootstrap over ordered origin-level pairs,28,10000
03133002_10_46,xgboost_direct,2,lags_only,565,21,20260950,0.007375055744479666,-0.4009073168672218,0.35546379604000455,0.5424,-4.178481768889278,-15.62487437967036,4.058319552089007,0.2308,circular moving block bootstrap over ordered origin-level pairs,28,10000
03133002_10_46,xgboost_direct,3,lags_only,563,21,20260951,-0.2748969281168172,-0.7638352219273521,0.1594870724502266,0.1171,-10.230604506545122,-23.175436298233624,-0.5970278549747223,0.0149,circular moving block bootstrap over ordered origin-level pairs,28,10000
03133002_10_46,xgboost_direct,4,lags_only,560,20,20260952,-0.4914545823028144,-1.102954999441052,0.053837864243833765,0.0386,-15.481061003840644,-32.028364031023365,-2.3655810556513703,0.0055,circular moving block bootstrap over ordered origin-level pairs,28,10000
03133002_10_46,xgboost_direct,5,lags_only,560,20,20260953,-0.6649282127114352,-1.3677515963097753,-0.09715408775659763,0.0068,-18.646139886207735,-38.95191976431296,-4.027403828721845,0.0007,circular moving block bootstrap over ordered origin-level pairs,28,10000
03133002_10_46,xgboost_direct,6,lags_only,559,20,20260954,-0.7106464779964241,-1.416974579779298,-0.1277325617796259,0.0049,-19.248952148531238,-38.490728665404696,-4.850641482035788,0.0001,circular moving block bootstrap over ordered origin-level pairs,28,10000
03133002_10_46,xgboost_direct,7,lags_only,558,20,20260955,-0.6897011322235637,-1.3334019332251899,-0.1420468999553384,0.0047,-18.323567141280897,-37.047308234868225,-4.601786955148427,0.0006,circular moving block bootstrap over ordered origin-level pairs,28,10000
04013004_10_49,sarima,1,lags_only,756,27,20260956,2.479818852479037,1.6144264818835898,3.3266278178816484,1.0,6.555293206603834,-487.96058265035117,489.250096373527,0.6352,circular moving block bootstrap over ordered origin-level pairs,28,10000
04013004_10_49,sarima,2,lags_only,747,27,20260957,4.042114807920778,1.9344306945428011,6.01742209666518,0.9997,-884.4478692885398,-2947.132391157627,175.16251098141123,0.3574,circular moving block bootstrap over ordered origin-level pairs,28,10000
04013004_10_49,sarima,3,lags_only,741,27,20260958,4.477228695589024,0.7503689489683433,7.601210091525014,0.9885,-1040.558828508078,-3528.1243108866447,245.8136805129289,0.3554,circular moving block bootstrap over ordered origin-level pairs,28,10000
04013004_10_49,sarima,4,lags_only,738,27,20260959,5.050683292330995,1.0214471741898326,8.551217961772515,0.9912,-1035.3209084144391,-3582.3244832479277,290.8106708803473,0.361,circular moving block bootstrap over ordered origin-level pairs,28,10000
04013004_10_49,sarima,5,lags_only,733,27,20260960,6.014040640598509,2.1887719144845694,9.411118794304329,0.9986,-965.429750031428,-3439.804625531124,328.9134102705346,0.356,circular moving block bootstrap over ordered origin-level pairs,28,10000
04013004_10_49,sarima,6,lags_only,733,27,20260961,7.213546734808774,4.187889858694547,10.177214410457275,1.0,135.88441000266562,-171.98867422100855,355.43000867599056,0.8408,circular moving block bootstrap over ordered origin-level pairs,28,10000
04013004_10_49,sarima,7,lags_only,735,27,20260962,5.946901459831584,1.5298508839302603,9.649602231967114,0.994,-977.8120157317053,-3505.5037980484435,348.83975912718296,0.3636,circular moving block bootstrap over ordered origin-level pairs,28,10000
04013004_10_49,xgboost_direct,1,lags_only,756,27,20260963,3.0156250160769527,1.8574820044994476,4.560743751381379,1.0,297.90432028345236,-89.61301547288546,824.0219154098547,0.9683,circular moving block bootstrap over ordered origin-level pairs,28,10000
04013004_10_49,xgboost_direct,2,lags_only,747,27,20260964,-0.3371589655074644,-2.606339721454758,1.3124452665214577,0.421,-1075.0449948376952,-3312.9243638423904,76.48895585319966,0.2944,circular moving block bootstrap over ordered origin-level pairs,28,10000
04013004_10_49,xgboost_direct,3,lags_only,741,27,20260965,-1.7792681549069775,-5.703855347480589,0.6105688258251967,0.1618,-1343.3005052490132,-4063.480459987212,33.115275050874814,0.2032,circular moving block bootstrap over ordered origin-level pairs,28,10000
04013004_10_49,xgboost_direct,4,lags_only,738,27,20260966,-1.9468174904021491,-5.778246045734592,0.5116346071554362,0.0996,-1352.7565424566505,-4052.420976405393,16.01504174400768,0.0749,circular moving block bootstrap over ordered origin-level pairs,28,10000
04013004_10_49,xgboost_direct,5,lags_only,733,27,20260967,-1.3742194303601103,-5.314183061198747,1.5660717601158798,0.2397,-1074.7211065144518,-3954.8236992584307,686.4730033372431,0.3124,circular moving block bootstrap over ordered origin-level pairs,28,10000
04013004_10_49,xgboost_direct,6,lags_only,733,27,20260968,-0.6076532380324337,-1.9044605494793465,0.7362193308092926,0.1826,-82.57348563637093,-335.4472010476709,88.95231802040553,0.257,circular moving block bootstrap over ordered origin-level pairs,28,10000
04013004_10_49,xgboost_direct,7,lags_only,735,27,20260969,-2.150873940584019,-5.418540910425196,0.12170256400475728,0.0353,-1244.1204564687262,-3715.3952453531333,19.929643796368225,0.0698,circular moving block bootstrap over ordered origin-level pairs,28,10000
04022001_10_49,sarima,1,lags_only,451,17,20260970,1.7966146524277193,0.8270605006439938,2.9800234447363723,1.0,306.3783245469124,12.008544768531415,882.1639667666329,1.0,circular moving block bootstrap over ordered origin-level pairs,28,10000
04022001_10_49,sarima,2,lags_only,449,17,20260971,1.5156992963310483,0.11846629028753913,3.0895805485174197,0.9846,1.2036671399345402,-99.5831427622219,70.74866457043389,0.5541,circular moving block bootstrap over ordered origin-level pairs,28,10000
04022001_10_49,sarima,3,lags_only,447,16,20260972,1.7719232327717156,0.18491478778135237,3.6153337137517902,0.9878,-82.37385581781578,-375.2006721052757,86.97494089079717,0.3639,circular moving block bootstrap over ordered origin-level pairs,28,10000
04022001_10_49,sarima,4,lags_only,445,16,20260973,1.9429468474765772,0.48234771438434354,3.60376917630967,0.9956,-63.74273011251382,-331.0517056846238,93.18507729331316,0.3611,circular moving block bootstrap over ordered origin-level pairs,28,10000
04022001_10_49,sarima,5,lags_only,443,16,20260974,1.869086173550663,0.24205543330961957,3.6480708982272625,0.9887,-86.96284972746663,-390.8481544918188,94.62202307580651,0.3567,circular moving block bootstrap over ordered origin-level pairs,28,10000
04022001_10_49,sarima,6,lags_only,442,16,20260975,1.7893816671074974,0.025025336926878472,3.6495209287045407,0.9761,-104.85280992220609,-435.9373192119661,91.16576923923783,0.3519,circular moving block bootstrap over ordered origin-level pairs,28,10000
04022001_10_49,sarima,7,lags_only,441,16,20260976,1.6491702698686093,-0.49048329291346915,3.5666023215661564,0.9362,-110.45560300496753,-471.1488224303777,98.22215049371435,0.3549,circular moving block bootstrap over ordered origin-level pairs,28,10000
04022001_10_49,xgboost_direct,1,lags_only,451,17,20260977,5.591315748953632,2.3215254378478005,10.605723417012893,1.0,1685.6270550589568,41.794867944113776,4257.614595546273,1.0,circular moving block bootstrap over ordered origin-level pairs,28,10000
04022001_10_49,xgboost_direct,2,lags_only,449,17,20260978,1.3920615772963811,0.4385016447968393,2.3977868361570813,0.9985,-23.96651176698242,-173.0504357572146,67.91498307172087,0.4003,circular moving block bootstrap over ordered origin-level pairs,28,10000
04022001_10_49,xgboost_direct,3,lags_only,447,16,20260979,0.5471674918896824,-0.9612233197752992,2.047718258638005,0.7764,-100.17286236740918,-578.9863457240754,199.90595989924503,0.3607,circular moving block bootstrap over ordered origin-level pairs,28,10000
04022001_10_49,xgboost_direct,4,lags_only,445,16,20260980,0.5798031432120471,-1.1781234585257012,3.0156872719896524,0.6764,307.5353655327728,-380.58835919204625,1466.4987005628384,0.6411,circular moving block bootstrap over ordered origin-level pairs,28,10000
04022001_10_49,xgboost_direct,5,lags_only,443,16,20260981,-0.48609688889396135,-2.1466720614703445,1.0098502047782787,0.2822,-192.64717326076973,-606.5301553067301,33.82523503716948,0.2034,circular moving block bootstrap over ordered origin-level pairs,28,10000
04022001_10_49,xgboost_direct,6,lags_only,442,16,20260982,-1.390123944938651,-3.4601782663472527,0.6397655140941122,0.0911,-184.7290193101281,-576.1169172481622,49.41569104126382,0.1371,circular moving block bootstrap over ordered origin-level pairs,28,10000
04022001_10_49,xgboost_direct,7,lags_only,441,16,20260983,-1.258164920280675,-3.3881099627677753,0.7430637551503133,0.1148,-181.21484762520083,-578.65059250686,56.702627480030635,0.1799,circular moving block bootstrap over ordered origin-level pairs,28,10000
04032005_10_49,sarima,1,lags_only,457,17,20260984,1.0306443571961632,0.5239511125886646,1.6765382430296443,1.0,-111.93297694984555,-386.64855692009235,36.17254816361568,0.3523,circular moving block bootstrap over ordered origin-level pairs,28,10000
04032005_10_49,sarima,2,lags_only,455,17,20260985,1.207932734511617,0.03219103146094496,2.3188892059013986,0.9784,-482.78759978241135,-1540.199010159996,62.21665951813379,0.351,circular moving block bootstrap over ordered origin-level pairs,28,10000
04032005_10_49,sarima,3,lags_only,454,17,20260986,1.7805325166017834,-0.018794244999969886,3.3323671290923023,0.9738,-670.4011926355146,-2169.497868756484,98.33475581984162,0.3382,circular moving block bootstrap over ordered origin-level pairs,28,10000
04032005_10_49,sarima,4,lags_only,453,17,20260987,2.6792677264512634,0.24913226877119826,4.598369035642277,0.9831,-779.5802699985721,-2537.3118548434563,120.43688704271477,0.3522,circular moving block bootstrap over ordered origin-level pairs,28,10000
04032005_10_49,sarima,5,lags_only,452,17,20260988,3.2974629956762906,0.23236272997644772,5.633000893533419,0.982,-824.782591079057,-2710.70466960371,148.87510759988643,0.3378,circular moving block bootstrap over ordered origin-level pairs,28,10000
04032005_10_49,sarima,6,lags_only,452,17,20260989,4.113363882963268,0.691271465266011,6.689677597777754,0.9889,-801.9097458716313,-2727.214635229553,183.68720856161084,0.3471,circular moving block bootstrap over ordered origin-level pairs,28,10000
04032005_10_49,sarima,7,lags_only,452,17,20260990,4.363747655338665,0.49065953253971634,7.263564379413425,0.985,-749.1473899573189,-2610.7897820656644,209.29712954728896,0.3547,circular moving block bootstrap over ordered origin-level pairs,28,10000
